seed,case,mode,sequence_tokens_measured,variant,format,schedule,final_state_hash,last_output_hash,joint_case_wall_time_s,joint_case_peak_memory_bytes,payload_bytes,scale_bytes,total_bytes,hbm_read_reduction_vs_fp32,hbm_write_reduction_vs_fp32,scale_format,output_relative_l2,output_max_abs,output_cosine,output_nan_count,output_inf_count,final_state_relative_l2,final_state_max_abs,final_state_cosine,final_state_nan_count,final_state_inf_count
2026,prefill_s32768,prefill,32768,fp32,fp32,reference,e82887d2b3e8dae42730ce2b5db8bcbe85b5e2694caeb5846a017f0d8c1ed3d1,16d379237274fab647b249f46ca7752548c25e253f376b2d71efc2d0bcc0f4b8,9.025767312152311,159111680,2097152,0,2097152,0.0,0.0,N/A,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0
2026,prefill_s32768,prefill,32768,bf16_chunk128,bf16,chunk128,db9585ecc2fe8ee3f524ec0212c324bdef5f6df98951463bf4403cf3516f4d3d,16d379237274fab647b249f46ca7752548c25e253f376b2d71efc2d0bcc0f4b8,9.025767312152311,159111680,1048576,0,1048576,0.5,0.5,N/A,0.00034310683761439395,0.03125,0.9999999360427371,0,0,0.0016736356150228106,0.0009743869304656982,0.9999986453690041,0,0
2026,prefill_s32768,prefill,32768,fp16_chunk128,fp16,chunk128,fe9dad26e3a5894b88b94fd3763f70f07634a0b4e5dcdc62743ce92c88b4277c,16d379237274fab647b249f46ca7752548c25e253f376b2d71efc2d0bcc0f4b8,9.025767312152311,159111680,1048576,0,1048576,0.5,0.5,N/A,0.000155236319029626,0.03125,0.9999999817011176,0,0,0.0002043611865682299,0.00011393427848815918,1.0,0,0
2026,prefill_s32768,prefill,32768,mx8_chunk128,mx8,chunk128,189a0a7b9fbb9477986247e66cf7dfb559940f42c9e4ff3b9d75de475515826a,16d379237274fab647b249f46ca7752548c25e253f376b2d71efc2d0bcc0f4b8,9.025767312152311,159111680,524288,4096,528384,0.748046875,0.748046875,"E8M0 uint8 exponent, bias 127",0.0008854089751966405,0.0322265625,0.9999996093278647,0,0,0.02690603580331225,0.015078097581863403,0.9996382095820613,0,0
2026,prefill_s32768,prefill,32768,bf16_token,bf16,token,b8a6aeed15b6d80af417b18cd6d8e699033e17ba62daf8c5c9f910812f2d8a33,429e6bfe7cd73755b374f357eb1b37abb56aa011cde57c46db94b34710d1c337,9.025767312152311,159111680,1048576,0,1048576,0.5,0.5,N/A,0.0013018823888451005,0.03125,0.9999991591398747,0,0,0.002645654841225601,0.003225356340408325,0.999996568177723,0,0
2026,prefill_s32768,prefill,32768,fp16_token,fp16,token,ec15a10b7a0214d64e8f2256b2cdf10fc8118f829dad9b7370dacef7ecaed813,5acd5e0394f51fff86d54c5993ee7aa72814e2e069cb21cb613aaeb430bc1c59,9.025767312152311,159111680,1048576,0,1048576,0.5,0.5,N/A,0.0006979955512080398,0.03125,0.999999759982626,0,0,0.0003234503181197719,0.00022839009761810303,0.9999998548503158,0,0
2026,prefill_s32768,prefill,32768,mx8_token,mx8,token,6a96803ea31472149c1274db25a3f344bc75a778ef22f8497a4c1762a786431e,16dd7acbe2d918d01e6947fb17c3775ce9cf453054cd036d8970d77608c34467,9.025767312152311,159111680,524288,4096,528384,0.748046875,0.748046875,"E8M0 uint8 exponent, bias 127",0.005467313508933984,0.1806640625,0.9999850653013697,0,0,0.057996068033522204,0.05664088577032089,0.9983742105006064,0,0
2026,decode_after_s2048_steps512,decode,512,fp32,fp32,reference,9fa84f94176a35641a07bd90d4713defc0ca682d46ebc66cbc81f6f2f49b08a7,88ac2418207fcec7c962be831a364ec4d67f7a43f95dc6993f928e0c73634cbc,0.4044105529319495,133437952,2097152,0,2097152,0.0,0.0,N/A,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0
2026,decode_after_s2048_steps512,decode,512,bf16,bf16,prefill_chunk128_decode_token,39254061207aa483003e9ed68b69f4d9d7c7446aa94d369dfc5ff97616005238,6862b820b093ddbb0fc735531a218c3c6ab9239f971e2eec5cf9a6bb7e94ff17,0.4044105529319495,133437952,1048576,0,1048576,0.5,0.5,N/A,0.001292688807736858,0.015625,0.9999991692797833,0,0,0.002288330708957404,0.002006120979785919,0.9999974482071053,0,0
2026,decode_after_s2048_steps512,decode,512,fp16,fp16,prefill_chunk128_decode_token,c0880e42671c6d67eba11c2622870d95b84da3adc3edd215e24c8c1e5f83085e,4e987a55192287e6100adfc535f3e09e0397781012f4c667cc64831c0fe076e3,0.4044105529319495,133437952,1048576,0,1048576,0.5,0.5,N/A,0.0007088661130465797,0.015625,0.9999997837830563,0,0,0.0002915406712280996,0.00027664005756378174,0.9999999588532328,0,0
2026,decode_after_s2048_steps512,decode,512,mx8,mx8,prefill_chunk128_decode_token,406aea09bc61006cb6cf34a234ad8c57fa249d82c1cb521a1fba371cf27c50e3,835c6f9061661cb0afc9c70ca14542e0016ff1dd8d236fed97aaeab46b56da7c,0.4044105529319495,133437952,524288,4096,528384,0.748046875,0.748046875,"E8M0 uint8 exponent, bias 127",0.006104078347578136,0.08203125,0.999981382440683,0,0,0.04705726990774683,0.0631926879286766,0.9989061047114876,0,0
